Case ID;Activity;Resource;Timestamp;amount;expense;label;anomaly_type
CASE_2367;Submit Application;customer_287;2026-01-23 18:27:00;6490.01;112.2;regular;None
CASE_1133;Disburse Funds;finance_bob;2026-01-23 18:46:56;2950.1;83.92;regular;None
CASE_1023;Close Case;system_auto;2026-01-23 18:56:19;13747.18;196.29;regular;None
CASE_1018;Approve Loan;manager_alice;2026-01-23 19:08:26;1174.97;59.46;regular;None
CASE_2262;Verify Documents;clerk_sarah;2026-01-23 19:10:49;19074.09;233.43;regular;None
CASE_1855;Close Case;system_auto;2026-01-23 19:11:45;4298.26;106.89;regular;None
CASE_1942;Verify Documents;clerk_john;2026-01-23 19:12:09;2637.5;90.13;regular;None
CASE_1040;Verify Documents;clerk_john;2026-01-23 19:33:03;4698.39;93.0;regular;None
CASE_2148;Disburse Funds;finance_jane;2026-01-23 19:41:22;2171.55;57.67;regular;None
CASE_1469;Verify Documents;clerk_dave;2026-01-23 19:46:31;8099.02;119.25;regular;None
CASE_1400;Verify Documents;clerk_john;2026-01-23 20:10:08;1092.81;44.63;regular;None
CASE_1895;Verify Documents;clerk_john;2026-01-23 20:20:49;11511.71;166.07;regular;None
CASE_1584;Assess Risk;underwriter_mary;2026-01-23 20:33:26;1990.32;73.14;regular;None
CASE_1450;Submit Application;customer_256;2026-01-23 20:38:00;4268.44;101.88;deviant;control-flow
CASE_1133;Close Case;system_auto;2026-01-23 20:46:36;2950.1;83.92;regular;None
CASE_2286;Approve Loan;manager_alice;2026-01-23 20:49:14;3044.43;91.03;regular;None
CASE_1331;Close Case;system_auto;2026-01-23 20:50:53;1812.11;63.67;deviant;resource
CASE_1932;Disburse Funds;finance_jane;2026-01-23 20:53:20;7224.22;116.59;regular;None
CASE_1469;Assess Risk;underwriter_lucas;2026-01-23 21:23:26;8099.02;119.25;regular;None
CASE_1903;Submit Application;customer_877;2026-01-23 21:34:00;17687.83;221.2;regular;None
CASE_2367;Verify Documents;clerk_dave;2026-01-23 21:46:13;6490.01;112.2;regular;None
CASE_1515;Assess Risk;underwriter_lucas;2026-01-23 21:55:05;30257.64;348.51;deviant;resource
CASE_1400;Assess Risk;underwriter_mary;2026-01-23 21:56:54;1092.81;44.63;regular;None
CASE_2129;Verify Documents;clerk_dave;2026-01-23 22:24:15;1279.32;53.32;regular;None
CASE_2051;Close Case;system_auto;2026-01-23 22:32:36;11964.34;171.93;regular;None
CASE_2148;Close Case;system_auto;2026-01-23 22:36:57;2171.55;57.67;regular;None
CASE_2753;Close Case;system_auto;2026-01-23 22:41:42;2281.43;79.36;regular;None
CASE_2557;Verify Documents;clerk_sarah;2026-01-23 22:54:02;9640.58;142.47;regular;None
CASE_2797;Assess Risk;underwriter_paul;2026-01-23 23:38:44;1230.2;65.56;regular;None
CASE_2528;Disburse Funds;finance_bob;2026-01-23 23:46:19;11642.02;169.74;regular;None
CASE_1932;Close Case;system_auto;2026-01-23 23:49:05;7224.22;116.59;regular;None
CASE_1304;Submit Application;customer_806;2026-01-23 23:52:00;8140.33;124.17;regular;None
CASE_1707;Submit Application;customer_111;2026-01-24 00:10:00;10226.85;160.07;regular;None
CASE_2797;Approve Loan;manager_tom;2026-01-24 00:54:37;1230.2;65.56;regular;None
CASE_2472;Close Case;system_auto;2026-01-24 00:55:22;2234.08;57.08;regular;None
CASE_1450;Verify Documents;clerk_dave;2026-01-24 00:57:49;4268.44;101.88;deviant;control-flow
CASE_2622;Submit Application;customer_461;2026-01-24 01:04:00;3116.24;86.22;regular;None
CASE_2405;Verify Documents;clerk_dave;2026-01-24 01:31:21;2334.19;67.41;regular;None
CASE_2262;Assess Risk;underwriter_mary;2026-01-24 01:46:48;19074.09;233.43;regular;None
CASE_2129;Assess Risk;underwriter_lucas;2026-01-24 02:07:17;1279.32;53.32;regular;None
CASE_1895;Assess Risk;underwriter_lucas;2026-01-24 02:08:57;11511.71;166.07;regular;None
CASE_1469;Approve Loan;manager_alice;2026-01-24 02:30:44;8099.02;119.25;regular;None
CASE_2286;Disburse Funds;finance_jane;2026-01-24 02:33:48;3044.43;91.03;regular;None
CASE_1903;Verify Documents;clerk_dave;2026-01-24 02:47:05;17687.83;221.2;regular;None
CASE_1595;Assess Risk;underwriter_lucas;2026-01-24 02:47:31;9827.05;150.81;deviant;resource
CASE_1450;Assess Risk;underwriter_mary;2026-01-24 03:01:23;4268.44;101.88;deviant;control-flow
CASE_1660;Disburse Funds;finance_jane;2026-01-24 03:40:12;7172.95;123.33;deviant;control-flow
CASE_1515;Approve Loan;clerk_sarah;2026-01-24 04:24:02;30257.64;348.51;deviant;resource
CASE_1383;Submit Application;customer_211;2026-01-24 04:31:00;3530.71;87.83;regular;None
CASE_1903;Assess Risk;underwriter_mary;2026-01-24 04:39:53;17687.83;221.2;regular;None
CASE_1214;Submit Application;customer_291;2026-01-24 05:04:00;14495.09;194.21;regular;None
CASE_1018;Disburse Funds;finance_bob;2026-01-24 05:13:05;1174.97;59.46;regular;None
CASE_1707;Verify Documents;clerk_sarah;2026-01-24 05:31:37;10226.85;160.07;regular;None
CASE_2528;Close Case;system_auto;2026-01-24 05:50:10;11642.02;169.74;regular;None
CASE_1895;Approve Loan;manager_tom;2026-01-24 05:50:28;11511.71;166.07;regular;None
CASE_2470;Disburse Funds;finance_bob;2026-01-24 06:03:06;2961.6;71.44;regular;None
CASE_1942;Assess Risk;underwriter_paul;2026-01-24 06:22:51;2637.5;90.13;regular;None
CASE_1148;Submit Application;customer_810;2026-01-24 06:35:00;3541.68;100.85;regular;None
CASE_1040;Assess Risk;underwriter_paul;2026-01-24 06:51:12;4698.39;93.0;regular;None
CASE_1400;Approve Loan;manager_tom;2026-01-24 06:53:02;1092.81;44.63;regular;None
CASE_1895;Disburse Funds;finance_bob;2026-01-24 06:53:44;11511.71;166.07;regular;None
CASE_1469;Disburse Funds;finance_jane;2026-01-24 06:59:37;8099.02;119.25;regular;None
CASE_1877;Submit Application;customer_300;2026-01-24 07:00:00;3150.12;84.98;regular;None
CASE_1383;Verify Documents;clerk_sarah;2026-01-24 07:05:57;3530.71;87.83;regular;None
CASE_1018;Close Case;system_auto;2026-01-24 07:06:42;1174.97;59.46;regular;None
CASE_2262;Approve Loan;manager_alice;2026-01-24 07:34:44;19074.09;233.43;regular;None
CASE_1584;Approve Loan;manager_tom;2026-01-24 07:34:55;1990.32;73.14;regular;None
CASE_1206;Submit Application;customer_231;2026-01-24 07:52:00;5389.13;102.78;regular;None
CASE_1304;Verify Documents;clerk_john;2026-01-24 08:35:52;8140.33;124.17;regular;None
CASE_1322;Submit Application;customer_726;2026-01-24 08:48:00;1621.57;67.87;regular;None
CASE_2557;Assess Risk;underwriter_mary;2026-01-24 08:52:38;9640.58;142.47;regular;None
CASE_1903;Approve Loan;manager_tom;2026-01-24 09:22:23;17687.83;221.2;regular;None
CASE_2367;Assess Risk;underwriter_lucas;2026-01-24 09:24:27;6490.01;112.2;regular;None
CASE_2575;Submit Application;customer_486;2026-01-24 09:27:00;5022.21;106.83;regular;None
CASE_1206;Verify Documents;clerk_dave;2026-01-24 10:00:20;5389.13;102.78;regular;None
CASE_2447;Submit Application;customer_403;2026-01-24 10:29:00;1343.88;78.57;regular;None
CASE_1383;Assess Risk;underwriter_lucas;2026-01-24 10:30:05;3530.71;87.83;regular;None
CASE_2797;Disburse Funds;finance_jane;2026-01-24 10:41:51;1230.2;65.56;regular;None
CASE_2405;Assess Risk;underwriter_lucas;2026-01-24 10:47:07;2334.19;67.41;regular;None
CASE_2622;Verify Documents;clerk_sarah;2026-01-24 10:48:18;3116.24;86.22;regular;None
CASE_1942;Approve Loan;manager_alice;2026-01-24 11:08:51;2637.5;90.13;regular;None
CASE_2399;Submit Application;customer_255;2026-01-24 11:11:00;1879.89;86.25;regular;None
CASE_2575;Verify Documents;clerk_dave;2026-01-24 11:17:09;5022.21;106.83;regular;None
CASE_1450;Disburse Funds;finance_jane;2026-01-24 11:17:42;4268.44;101.88;deviant;control-flow
CASE_1895;Close Case;system_auto;2026-01-24 11:41:15;11511.71;166.07;regular;None
CASE_1584;Disburse Funds;finance_bob;2026-01-24 11:42:14;1990.32;73.14;regular;None
CASE_2129;Approve Loan;manager_tom;2026-01-24 11:48:39;1279.32;53.32;regular;None
CASE_1332;Submit Application;customer_234;2026-01-24 11:57:00;2301.97;82.66;regular;None
CASE_1660;Close Case;system_auto;2026-01-24 12:07:02;7172.95;123.33;deviant;control-flow
CASE_2557;Approve Loan;manager_alice;2026-01-24 12:27:44;9640.58;142.47;regular;None
CASE_1400;Disburse Funds;finance_jane;2026-01-24 12:29:37;1092.81;44.63;regular;None
CASE_1903;Disburse Funds;finance_jane;2026-01-24 12:32:49;17687.83;221.2;regular;None
CASE_1383;Approve Loan;manager_tom;2026-01-24 12:40:12;3530.71;87.83;regular;None
CASE_1595;Approve Loan;clerk_dave;2026-01-24 12:43:07;9827.05;150.81;deviant;resource
CASE_1877;Verify Documents;clerk_dave;2026-01-24 12:51:46;3150.12;84.98;regular;None
CASE_1469;Close Case;system_auto;2026-01-24 13:13:01;8099.02;119.25;regular;None
CASE_1239;Submit Application;customer_716;2026-01-24 13:23:00;8654.36;114.83;regular;None
CASE_2447;Verify Documents;clerk_dave;2026-01-24 13:49:48;1343.88;78.57;regular;None
CASE_2262;Disburse Funds;finance_jane;2026-01-24 13:55:05;19074.09;233.43;regular;None
CASE_1707;Assess Risk;underwriter_paul;2026-01-24 14:00:21;10226.85;160.07;regular;None
CASE_1942;Disburse Funds;finance_bob;2026-01-24 14:16:38;2637.5;90.13;regular;None
CASE_2374;Submit Application;customer_676;2026-01-24 14:24:00;2790.85;71.0;regular;None
CASE_2286;Close Case;system_auto;2026-01-24 14:30:27;3044.43;91.03;regular;None
CASE_2470;Close Case;system_auto;2026-01-24 14:41:44;2961.6;71.44;regular;None
CASE_2129;Disburse Funds;finance_jane;2026-01-24 14:49:29;1279.32;53.32;regular;None
CASE_2254;Submit Application;customer_127;2026-01-24 14:52:00;9326.83;138.48;regular;None
CASE_1515;Disburse Funds;finance_bob;2026-01-24 14:58:33;30257.64;348.51;deviant;resource
CASE_2575;Assess Risk;underwriter_lucas;2026-01-24 15:08:14;5022.21;106.83;regular;None
CASE_2405;Approve Loan;manager_tom;2026-01-24 15:21:10;2334.19;67.41;regular;None
CASE_2399;Verify Documents;clerk_sarah;2026-01-24 15:25:06;1879.89;86.25;regular;None
CASE_1584;Close Case;system_auto;2026-01-24 15:54:22;1990.32;73.14;regular;None
CASE_1877;Assess Risk;underwriter_lucas;2026-01-24 16:00:23;3150.12;84.98;regular;None
CASE_1400;Close Case;system_auto;2026-01-24 16:01:27;1092.81;44.63;regular;None
CASE_1304;Assess Risk;underwriter_paul;2026-01-24 16:08:43;8140.33;124.17;regular;None
CASE_2374;Verify Documents;clerk_dave;2026-01-24 16:20:11;2790.85;71.0;regular;None
CASE_2575;Approve Loan;manager_tom;2026-01-24 16:26:06;5022.21;106.83;regular;None
CASE_2557;Disburse Funds;finance_bob;2026-01-24 16:26:30;9640.58;142.47;regular;None
CASE_1322;Verify Documents;clerk_dave;2026-01-24 16:35:11;1621.57;67.87;regular;None
CASE_1214;Verify Documents;clerk_dave;2026-01-24 16:39:14;14495.09;194.21;regular;None
CASE_2367;Approve Loan;manager_tom;2026-01-24 16:54:30;6490.01;112.2;regular;None
CASE_1148;Verify Documents;clerk_dave;2026-01-24 17:22:08;3541.68;100.85;regular;None
CASE_1040;Approve Loan;manager_alice;2026-01-24 17:29:51;4698.39;93.0;regular;None
CASE_1304;Approve Loan;manager_tom;2026-01-24 17:33:23;8140.33;124.17;regular;None
CASE_1206;Assess Risk;underwriter_paul;2026-01-24 17:36:42;5389.13;102.78;regular;None
CASE_2622;Assess Risk;underwriter_mary;2026-01-24 17:46:53;3116.24;86.22;regular;None
CASE_2557;Close Case;system_auto;2026-01-24 17:57:18;9640.58;142.47;regular;None
CASE_1903;Close Case;system_auto;2026-01-24 18:19:50;17687.83;221.2;regular;None
CASE_2575;Disburse Funds;finance_bob;2026-01-24 18:30:11;5022.21;106.83;regular;None
CASE_2447;Assess Risk;underwriter_paul;2026-01-24 18:47:21;1343.88;78.57;regular;None
CASE_1098;Submit Application;customer_561;2026-01-24 18:53:00;2540.8;84.19;regular;None
CASE_2622;Approve Loan;manager_tom;2026-01-24 18:53:15;3116.24;86.22;regular;None
CASE_1751;Submit Application;customer_174;2026-01-24 19:15:00;1055.46;68.18;regular;None
CASE_1304;Disburse Funds;finance_bob;2026-01-24 19:25:11;8140.33;124.17;regular;None
CASE_2262;Close Case;system_auto;2026-01-24 19:35:14;19074.09;233.43;regular;None
CASE_2129;Close Case;system_auto;2026-01-24 19:56:59;1279.32;53.32;regular;None
CASE_2859;Submit Application;customer_150;2026-01-24 20:02:00;5064.89;91.45;regular;None
CASE_2405;Disburse Funds;finance_jane;2026-01-24 20:20:06;2334.19;67.41;regular;None
CASE_1700;Submit Application;customer_426;2026-01-24 20:22:00;1963.7;59.73;regular;None
CASE_1877;Approve Loan;manager_alice;2026-01-24 20:25:15;3150.12;84.98;regular;None
CASE_1595;Disburse Funds;finance_bob;2026-01-24 20:46:11;9827.05;150.81;deviant;resource
CASE_1450;Approve Loan;manager_alice;2026-01-24 21:00:54;4268.44;101.88;deviant;control-flow
CASE_2797;Close Case;system_auto;2026-01-24 21:01:38;1230.2;65.56;regular;None
CASE_1707;Approve Loan;manager_tom;2026-01-24 21:06:05;10226.85;160.07;regular;None
CASE_2399;Assess Risk;underwriter_paul;2026-01-24 21:07:42;1879.89;86.25;regular;None
CASE_1383;Disburse Funds;finance_bob;2026-01-24 21:32:22;3530.71;87.83;regular;None
CASE_2374;Assess Risk;underwriter_lucas;2026-01-24 21:46:18;2790.85;71.0;regular;None
CASE_1040;Disburse Funds;finance_bob;2026-01-24 21:46:48;4698.39;93.0;regular;None
CASE_2405;Close Case;system_auto;2026-01-24 21:51:13;2334.19;67.41;regular;None
CASE_2622;Disburse Funds;finance_bob;2026-01-24 21:54:39;3116.24;86.22;regular;None
CASE_1690;Submit Application;customer_935;2026-01-24 22:11:00;1359.76;56.01;regular;None
CASE_1239;Verify Documents;clerk_john;2026-01-24 22:16:25;8654.36;114.83;regular;None
CASE_1751;Verify Documents;clerk_sarah;2026-01-24 22:37:01;1055.46;68.18;regular;None
CASE_1383;Close Case;system_auto;2026-01-24 22:55:23;3530.71;87.83;regular;None
CASE_2455;Submit Application;customer_465;2026-01-24 22:57:00;8108.89;133.27;deviant;resource
CASE_1515;Close Case;system_auto;2026-01-24 23:05:38;30257.64;348.51;deviant;resource
CASE_1214;Assess Risk;underwriter_paul;2026-01-24 23:18:22;14495.09;194.21;regular;None
CASE_1332;Verify Documents;clerk_john;2026-01-24 23:30:53;2301.97;82.66;regular;None
CASE_1942;Close Case;system_auto;2026-01-24 23:40:07;2637.5;90.13;regular;None
CASE_1322;Assess Risk;underwriter_mary;2026-01-24 23:49:25;1621.57;67.87;regular;None
CASE_1206;Approve Loan;manager_tom;2026-01-25 00:09:25;5389.13;102.78;regular;None
CASE_2367;Disburse Funds;finance_bob;2026-01-25 00:19:11;6490.01;112.2;regular;None
CASE_1214;Approve Loan;manager_tom;2026-01-25 00:45:11;14495.09;194.21;regular;None
CASE_2654;Submit Application;customer_505;2026-01-25 01:08:00;1898.06;70.21;regular;None
CASE_1450;Close Case;system_auto;2026-01-25 01:14:39;4268.44;101.88;deviant;control-flow
CASE_2447;Approve Loan;manager_alice;2026-01-25 01:33:12;1343.88;78.57;regular;None
CASE_1668;Submit Application;customer_375;2026-01-25 01:51:00;5720.64;118.7;regular;None
CASE_1595;Close Case;system_auto;2026-01-25 02:03:59;9827.05;150.81;deviant;resource
CASE_2622;Close Case;system_auto;2026-01-25 02:21:32;3116.24;86.22;regular;None
CASE_1098;Verify Documents;clerk_sarah;2026-01-25 02:41:48;2540.8;84.19;regular;None
CASE_1700;Verify Documents;clerk_sarah;2026-01-25 02:48:10;1963.7;59.73;regular;None
CASE_2254;Verify Documents;clerk_john;2026-01-25 02:50:11;9326.83;138.48;regular;None
CASE_1148;Assess Risk;underwriter_mary;2026-01-25 03:01:33;3541.68;100.85;regular;None
CASE_2575;Close Case;system_auto;2026-01-25 03:27:55;5022.21;106.83;regular;None
CASE_2654;Verify Documents;clerk_sarah;2026-01-25 03:35:56;1898.06;70.21;regular;None
CASE_1751;Assess Risk;underwriter_paul;2026-01-25 03:42:31;1055.46;68.18;regular;None
CASE_2859;Verify Documents;clerk_dave;2026-01-25 03:53:21;5064.89;91.45;regular;None
CASE_1668;Verify Documents;clerk_sarah;2026-01-25 04:02:44;5720.64;118.7;regular;None
CASE_1093;Submit Application;customer_542;2026-01-25 04:42:00;2354.12;64.0;regular;None
CASE_2320;Submit Application;customer_390;2026-01-25 05:06:00;1601.26;81.15;regular;None
CASE_1911;Submit Application;customer_379;2026-01-25 05:18:00;12829.93;174.02;regular;None
CASE_2399;Approve Loan;manager_tom;2026-01-25 05:45:43;1879.89;86.25;regular;None
CASE_1206;Disburse Funds;finance_bob;2026-01-25 05:45:44;5389.13;102.78;regular;None
CASE_1751;Approve Loan;manager_tom;2026-01-25 06:03:14;1055.46;68.18;regular;None
CASE_2374;Approve Loan;manager_alice;2026-01-25 06:07:11;2790.85;71.0;regular;None
CASE_2447;Disburse Funds;finance_bob;2026-01-25 06:15:53;1343.88;78.57;regular;None
CASE_1911;Verify Documents;clerk_john;2026-01-25 06:21:20;12829.93;174.02;regular;None
CASE_2327;Submit Application;customer_223;2026-01-25 06:28:00;1400.52;67.96;regular;None
CASE_1239;Assess Risk;underwriter_paul;2026-01-25 06:32:45;8654.36;114.83;regular;None
CASE_1304;Close Case;system_auto;2026-01-25 06:33:37;8140.33;124.17;regular;None
CASE_1722;Submit Application;customer_506;2026-01-25 07:06:00;11126.91;166.95;regular;None
CASE_1332;Assess Risk;underwriter_paul;2026-01-25 07:21:46;2301.97;82.66;regular;None
CASE_1322;Approve Loan;manager_alice;2026-01-25 07:23:01;1621.57;67.87;regular;None
CASE_1877;Disburse Funds;finance_jane;2026-01-25 07:26:32;3150.12;84.98;regular;None
CASE_1911;Assess Risk;underwriter_paul;2026-01-25 07:33:41;12829.93;174.02;regular;None
CASE_1214;Disburse Funds;finance_bob;2026-01-25 07:52:32;14495.09;194.21;regular;None
CASE_1707;Disburse Funds;finance_jane;2026-01-25 08:12:44;10226.85;160.07;regular;None
CASE_1332;Approve Loan;manager_tom;2026-01-25 08:29:49;2301.97;82.66;regular;None
CASE_2194;Submit Application;customer_463;2026-01-25 08:36:00;2504.88;81.43;regular;None
CASE_1690;Verify Documents;clerk_john;2026-01-25 08:40:09;1359.76;56.01;regular;None
CASE_1040;Close Case;system_auto;2026-01-25 08:59:35;4698.39;93.0;regular;None
CASE_2957;Submit Application;customer_614;2026-01-25 09:11:00;9152.43;144.35;regular;None
CASE_1899;Submit Application;customer_409;2026-01-25 09:13:00;12996.59;172.61;regular;None
CASE_2320;Verify Documents;clerk_dave;2026-01-25 09:26:09;1601.26;81.15;regular;None
CASE_2455;Verify Documents;clerk_dave;2026-01-25 09:32:28;8108.89;133.27;deviant;resource
CASE_2859;Assess Risk;underwriter_mary;2026-01-25 09:37:25;5064.89;91.45;regular;None
CASE_1206;Close Case;system_auto;2026-01-25 09:46:18;5389.13;102.78;regular;None
CASE_2194;Verify Documents;clerk_dave;2026-01-25 09:47:18;2504.88;81.43;regular;None
CASE_1093;Verify Documents;clerk_dave;2026-01-25 10:03:05;2354.12;64.0;regular;None
CASE_2399;Disburse Funds;finance_bob;2026-01-25 10:10:43;1879.89;86.25;regular;None
CASE_2254;Assess Risk;underwriter_paul;2026-01-25 10:17:00;9326.83;138.48;regular;None
CASE_1214;Close Case;system_auto;2026-01-25 10:38:45;14495.09;194.21;regular;None
CASE_2455;Assess Risk;underwriter_mary;2026-01-25 11:11:45;8108.89;133.27;deviant;resource
CASE_1148;Approve Loan;manager_alice;2026-01-25 11:20:48;3541.68;100.85;regular;None
CASE_1700;Assess Risk;underwriter_paul;2026-01-25 11:25:50;1963.7;59.73;regular;None
CASE_2447;Close Case;system_auto;2026-01-25 11:53:32;1343.88;78.57;regular;None
CASE_1668;Assess Risk;underwriter_paul;2026-01-25 12:15:52;5720.64;118.7;regular;None
CASE_2367;Close Case;system_auto;2026-01-25 12:16:20;6490.01;112.2;regular;None
CASE_1650;Submit Application;customer_976;2026-01-25 12:19:00;1310.8;61.22;regular;None
CASE_2374;Disburse Funds;finance_jane;2026-01-25 12:44:22;2790.85;71.0;regular;None
CASE_2407;Submit Application;customer_830;2026-01-25 12:59:00;5069.56;105.15;regular;None
CASE_2654;Assess Risk;underwriter_mary;2026-01-25 13:15:42;1898.06;70.21;regular;None
CASE_2224;Submit Application;customer_260;2026-01-25 13:52:00;6030.58;103.35;regular;None
CASE_2269;Submit Application;customer_294;2026-01-25 13:56:00;12610.89;164.75;regular;None
CASE_1877;Close Case;system_auto;2026-01-25 13:58:23;3150.12;84.98;regular;None
CASE_1098;Assess Risk;underwriter_paul;2026-01-25 14:10:01;2540.8;84.19;regular;None
CASE_1298;Submit Application;customer_772;2026-01-25 14:33:00;2702.82;65.64;regular;None
CASE_2327;Verify Documents;clerk_john;2026-01-25 14:33:58;1400.52;67.96;regular;None
CASE_1751;Disburse Funds;finance_jane;2026-01-25 14:37:30;1055.46;68.18;regular;None
CASE_2568;Submit Application;customer_853;2026-01-25 14:47:00;3242.41;79.69;regular;None
CASE_2957;Verify Documents;clerk_sarah;2026-01-25 14:55:56;9152.43;144.35;regular;None
